country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,brand_idsum,brand_idcount,brand_idmean,brand_packsum,brand_packcount,brand_packmean,brand_quantitysum,brand_quantitycount,brand_quantitymean,brand_valuesum,brand_valuecount,brand_valuemean,brand_pricesum,brand_pricecount,brand_pricemean,brand_pricesum,brand_pricecount,brand_pricemean,brand_designationsum,brand_designationcount,brand_designationmean,brand_usdsum,brand_usdcount,brand_usdmean,brand_calculatedsum,brand_calculatedcount,brand_calculatedmean,brand_calculatedsum,brand_calculatedcount,brand_calculatedmean
Vietnam,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Vietnam,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Vietnam,ABBVIE (Abbott) Logis. UK,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Vietnam,ABBVIE Ludwigshafen Germany,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Zambia,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Zambia,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Mozambique,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Côte d'Ivoire,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Zimbabwe,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Côte d'Ivoire,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Tanzania,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Zambia,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Côte d'Ivoire,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Mozambique,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Côte d'Ivoire,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Tanzania,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Zambia,ABBVIE (Abbott) Logis. UK,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Haiti,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Mozambique,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Mozambique,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Mozambique,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Zambia,ABBVIE (Abbott) Logis. UK,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Côte d'Ivoire,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Tanzania,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Zambia,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Guyana,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Côte d'Ivoire,ABBVIE Ludwigshafen Germany,SCMS from RDC,Lopinavir/Ritonavir,Aluvia,2007,288622,31,9310.387096774193,3720,31,120.0,81140,31,2617.4193548387098,3683202.6,31,118812.9870967742,1619.32,31,52.23612903225806,13.41,31,0.4325806451612903,26,31,0.8387096774193549,5359.41,31,172.8841935483871,74554.42332705147,31,2404.9813976468217,996442.1905744564,31,32143.296470143752
Zambia,"Trinity Biotech, Plc","Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Guyana,"Trinity Biotech, Plc","Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Rwanda,"Trinity Biotech, Plc","Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Nigeria,"Trinity Biotech, Plc","Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Guyana,"Trinity Biotech, Plc","Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Guyana,"Trinity Biotech, Plc","Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Zambia,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Namibia,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Zambia,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Rwanda,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Rwanda,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Mozambique,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Zambia,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Angola,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Tanzania,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Zambia,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Tanzania,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Rwanda,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Rwanda,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Mozambique,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Rwanda,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Botswana,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Ethiopia,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Mozambique,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Mozambique,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Tanzania,"Trinity Biotech, Plc",SCMS from RDC,"HIV 1/2, Uni-Gold HIV Kit",Uni-Gold,2007,257753,26,9913.576923076924,520,26,20.0,40235,26,1547.5,1311840.0,26,50455.38461538462,856.0,26,32.92307692307692,42.800000000000004,26,1.6461538461538463,23,26,0.8846153846153846,1823.13,26,70.12038461538462,14653.067553141917,26,563.5795212746891,827342.4366433219,26,31820.86294782007
Nigeria,"EY Laboratories, USA",EY Laboratories,"HIV 1/2, InstantChek HIV 1+2 Kit",InstantCHEK,2007,62,1,62.0,100,1,100.0,10,1,10.0,850.0,1,850.0,85.0,1,85.0,0.85,1,0.85,1,1,1.0,47.04,1,47.04,12.0,1,12.0,535.7333333333333,1,535.7333333333333
