country,manufacturing_site,vendor,molecule_test_type,brand,scheduled_delivery_date_y,vendor_idsum,vendor_idcount,vendor_idmean,vendor_packsum,vendor_packcount,vendor_packmean,vendor_quantitysum,vendor_quantitycount,vendor_quantitymean,vendor_valuesum,vendor_valuecount,vendor_valuemean,vendor_pricesum,vendor_pricecount,vendor_pricemean,vendor_pricesum,vendor_pricecount,vendor_pricemean,vendor_designationsum,vendor_designationcount,vendor_designationmean,vendor_usdsum,vendor_usdcount,vendor_usdmean,vendor_calculatedsum,vendor_calculatedcount,vendor_calculatedmean,vendor_calculatedsum,vendor_calculatedcount,vendor_calculatedmean
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,2007,11944,8,1493.0,630,8,78.75,233282,8,29160.25,2568650.9,8,321081.3625,97.22,8,12.1525,1.8299999999999998,8,0.22874999999999998,5,8,0.625,882.24,8,110.28,21405.03545277612,8,2675.629431597015,490622.94281921926,8,61327.86785240241
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine,Generic,2007,11944,8,1493.0,630,8,78.75,233282,8,29160.25,2568650.9,8,321081.3625,97.22,8,12.1525,1.8299999999999998,8,0.22874999999999998,5,8,0.625,882.24,8,110.28,21405.03545277612,8,2675.629431597015,490622.94281921926,8,61327.86785240241
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,2007,11944,8,1493.0,630,8,78.75,233282,8,29160.25,2568650.9,8,321081.3625,97.22,8,12.1525,1.8299999999999998,8,0.22874999999999998,5,8,0.625,882.24,8,110.28,21405.03545277612,8,2675.629431597015,490622.94281921926,8,61327.86785240241
Haiti,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,32161,8,4020.125,800,8,100.0,18400,8,2300.0,1472000.0,8,184000.0,640.0,8,80.0,6.4,8,0.8,8,8,1.0,1404.1599999999999,8,175.51999999999998,392698.3951309858,8,49087.29939137323,3414253.8191257846,8,426781.72739072307
Nigeria,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,32161,8,4020.125,800,8,100.0,18400,8,2300.0,1472000.0,8,184000.0,640.0,8,80.0,6.4,8,0.8,8,8,1.0,1404.1599999999999,8,175.51999999999998,392698.3951309858,8,49087.29939137323,3414253.8191257846,8,426781.72739072307
Ethiopia,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,32161,8,4020.125,800,8,100.0,18400,8,2300.0,1472000.0,8,184000.0,640.0,8,80.0,6.4,8,0.8,8,8,1.0,1404.1599999999999,8,175.51999999999998,392698.3951309858,8,49087.29939137323,3414253.8191257846,8,426781.72739072307
Nigeria,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,32161,8,4020.125,800,8,100.0,18400,8,2300.0,1472000.0,8,184000.0,640.0,8,80.0,6.4,8,0.8,8,8,1.0,1404.1599999999999,8,175.51999999999998,392698.3951309858,8,49087.29939137323,3414253.8191257846,8,426781.72739072307
Nigeria,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,32161,8,4020.125,800,8,100.0,18400,8,2300.0,1472000.0,8,184000.0,640.0,8,80.0,6.4,8,0.8,8,8,1.0,1404.1599999999999,8,175.51999999999998,392698.3951309858,8,49087.29939137323,3414253.8191257846,8,426781.72739072307
Haiti,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,32161,8,4020.125,800,8,100.0,18400,8,2300.0,1472000.0,8,184000.0,640.0,8,80.0,6.4,8,0.8,8,8,1.0,1404.1599999999999,8,175.51999999999998,392698.3951309858,8,49087.29939137323,3414253.8191257846,8,426781.72739072307
Nigeria,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,32161,8,4020.125,800,8,100.0,18400,8,2300.0,1472000.0,8,184000.0,640.0,8,80.0,6.4,8,0.8,8,8,1.0,1404.1599999999999,8,175.51999999999998,392698.3951309858,8,49087.29939137323,3414253.8191257846,8,426781.72739072307
Nigeria,ABBVIE GmbH & Co.KG Wiesbaden,Abbott GmbH & Co. KG,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,32161,8,4020.125,800,8,100.0,18400,8,2300.0,1472000.0,8,184000.0,640.0,8,80.0,6.4,8,0.8,8,8,1.0,1404.1599999999999,8,175.51999999999998,392698.3951309858,8,49087.29939137323,3414253.8191257846,8,426781.72739072307
Zimbabwe,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Tanzania,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Côte d'Ivoire,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Côte d'Ivoire,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Côte d'Ivoire,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Zambia,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Vietnam,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Côte d'Ivoire,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Stavudine,Zerit,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Zimbabwe,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Côte d'Ivoire,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Côte d'Ivoire,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Rwanda,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Didanosine,Videx,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Côte d'Ivoire,"BMS Meymac, France",BRISTOL-MYERS SQUIBB,Stavudine,Zerit,2007,45827,13,3525.153846153846,920,13,70.76923076923077,28943,13,2226.3846153846152,471899.58,13,36299.96769230769,167.62,13,12.893846153846154,2.63,13,0.2023076923076923,11,13,0.8461538461538461,794.0899999999999,13,61.083846153846146,5951.60376777406,13,457.81567444415845,320696.67387489206,13,24668.974913453236
Nigeria,ABBVIE GmbH & Co.KG Wiesbaden,ACCOUN NIGERIA LIMITED,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,6822,2,3411.0,200,2,100.0,2000,2,1000.0,160000.0,2,80000.0,160.0,2,80.0,1.6,2,0.8,2,2,1.0,256.0,2,128.0,42684.6081664115,2,21342.30408320575,371114.54555715044,2,185557.27277857522
Nigeria,ABBVIE GmbH & Co.KG Wiesbaden,ACCOUN NIGERIA LIMITED,"HIV 1/2, Determine Complete HIV Kit",Determine,2007,6822,2,3411.0,200,2,100.0,2000,2,1000.0,160000.0,2,80000.0,160.0,2,80.0,1.6,2,0.8,2,2,1.0,256.0,2,128.0,42684.6081664115,2,21342.30408320575,371114.54555715044,2,185557.27277857522
Rwanda,Premier Med. Corp Ltd. India,Premier Medical Corporation Ltd.,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,2007,18918,4,4729.5,120,4,30.0,9391,4,2347.75,163951.5,4,40987.875,70.5,4,17.625,2.35,4,0.5875,4,4,1.0,236.4,4,59.1,3166.7421946389586,4,791.6855486597397,72904.93559657573,4,18226.233899143932
Rwanda,Premier Med. Corp Ltd. India,Premier Medical Corporation Ltd.,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,2007,18918,4,4729.5,120,4,30.0,9391,4,2347.75,163951.5,4,40987.875,70.5,4,17.625,2.35,4,0.5875,4,4,1.0,236.4,4,59.1,3166.7421946389586,4,791.6855486597397,72904.93559657573,4,18226.233899143932
Rwanda,Premier Med. Corp Ltd. India,Premier Medical Corporation Ltd.,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,2007,18918,4,4729.5,120,4,30.0,9391,4,2347.75,163951.5,4,40987.875,70.5,4,17.625,2.35,4,0.5875,4,4,1.0,236.4,4,59.1,3166.7421946389586,4,791.6855486597397,72904.93559657573,4,18226.233899143932
Rwanda,Premier Med. Corp Ltd. India,Premier Medical Corporation Ltd.,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",First Response,2007,18918,4,4729.5,120,4,30.0,9391,4,2347.75,163951.5,4,40987.875,70.5,4,17.625,2.35,4,0.5875,4,4,1.0,236.4,4,59.1,3166.7421946389586,4,791.6855486597397,72904.93559657573,4,18226.233899143932
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Zidovudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Haiti,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
South Africa,"Cipla, Goa, India",CIPLA LIMITED,Nevirapine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,Cipla Ltd A-42 MIDC Mahar. IN,CIPLA LIMITED,Lopinavir/Ritonavir,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Abacavir,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
South Africa,"Cipla, Goa, India",CIPLA LIMITED,Nevirapine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
South Africa,"Cipla, Goa, India",CIPLA LIMITED,Nevirapine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Zambia,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Stavudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Stavudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
South Africa,"Cipla, Goa, India",CIPLA LIMITED,Nevirapine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Haiti,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Stavudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Tenofovir Disoproxil Fumarate,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Vietnam,"Cipla, Goa, India",CIPLA LIMITED,Zidovudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Haiti,"Cipla, Patalganga, India",CIPLA LIMITED,Abacavir,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Haiti,"Cipla, Patalganga, India",CIPLA LIMITED,Abacavir/Lamivudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Abacavir,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
South Africa,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Stavudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
South Africa,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
South Africa,"Cipla, Goa, India",CIPLA LIMITED,Nevirapine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Cameroon,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine/Nevirapine/Zidovudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Rwanda,"Cipla, Goa, India",CIPLA LIMITED,Lamivudine,Generic,2012,1245401,24,51891.708333333336,2730,24,113.75,555986,24,23166.083333333332,2031671.54,24,84652.98083333333,132.71,24,5.529583333333334,1.71,24,0.07125,23,24,0.9583333333333334,3088.39,24,128.68291666666667,91521.67817890979,24,3813.4032574545745,16162340.316055002,24,673430.8465022917
Nigeria,Chembio Diagnostics Sys. Inc.,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,2007,59423,12,4951.916666666667,240,12,20.0,64970,12,5414.166666666667,1754190.0,12,146182.5,324.0,12,27.0,16.200000000000003,12,1.3500000000000003,12,12,1.0,2344.7,12,195.39166666666665,21047.83804706755,12,1753.986503922296,347313.0045389886,12,28942.75037824905
Nigeria,Chembio Diagnostics Sys. Inc.,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,2007,59423,12,4951.916666666667,240,12,20.0,64970,12,5414.166666666667,1754190.0,12,146182.5,324.0,12,27.0,16.200000000000003,12,1.3500000000000003,12,12,1.0,2344.7,12,195.39166666666665,21047.83804706755,12,1753.986503922296,347313.0045389886,12,28942.75037824905
Nigeria,Chembio Diagnostics Sys. Inc.,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,2007,59423,12,4951.916666666667,240,12,20.0,64970,12,5414.166666666667,1754190.0,12,146182.5,324.0,12,27.0,16.200000000000003,12,1.3500000000000003,12,12,1.0,2344.7,12,195.39166666666665,21047.83804706755,12,1753.986503922296,347313.0045389886,12,28942.75037824905
Nigeria,Chembio Diagnostics Sys. Inc.,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,2007,59423,12,4951.916666666667,240,12,20.0,64970,12,5414.166666666667,1754190.0,12,146182.5,324.0,12,27.0,16.200000000000003,12,1.3500000000000003,12,12,1.0,2344.7,12,195.39166666666665,21047.83804706755,12,1753.986503922296,347313.0045389886,12,28942.75037824905
Nigeria,Chembio Diagnostics Sys. Inc.,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,2007,59423,12,4951.916666666667,240,12,20.0,64970,12,5414.166666666667,1754190.0,12,146182.5,324.0,12,27.0,16.200000000000003,12,1.3500000000000003,12,12,1.0,2344.7,12,195.39166666666665,21047.83804706755,12,1753.986503922296,347313.0045389886,12,28942.75037824905
Côte d'Ivoire,Chembio Diagnostics Sys. Inc.,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,2007,59423,12,4951.916666666667,240,12,20.0,64970,12,5414.166666666667,1754190.0,12,146182.5,324.0,12,27.0,16.200000000000003,12,1.3500000000000003,12,12,1.0,2344.7,12,195.39166666666665,21047.83804706755,12,1753.986503922296,347313.0045389886,12,28942.75037824905
Guyana,Chembio Diagnostics Sys. Inc.,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",Stat-Pak,2007,59423,12,4951.916666666667,240,12,20.0,64970,12,5414.166666666667,1754190.0,12,146182.5,324.0,12,27.0,16.200000000000003,12,1.3500000000000003,12,12,1.0,2344.7,12,195.39166666666665,21047.83804706755,12,1753.986503922296,347313.0045389886,12,28942.75037824905
